,Street_Name,X,Beds,Baths,Garage_Spaces,Baths.1,City_Name,Closing_Date,Complex_Name,County,DOM,Sale_Price,Street_Number_Numeric,Unit_Floor_Location,Waterfront_Description,Year_Built,Zip_Code,longitude,latitude
358,75TH WY,3238.0,3.0,2.0,1.0,1.0,Davie,2020-04-08,Willow Grove,Broward County,65.0,325000.0,4657.0,1.0,Canal Front,2006.0,33314.0,-122.31739809999999,47.68354420000001
139,18th St,2461.0,1.0,1.0,1.0,1.0,Miami,2020-04-08,ARIA ON THE BAY,Miami-Dade County,381.0,325000.0,488.0,25.0,Bay Front,2018.0,33132.0,-97.335698,37.718823
675,BRICKELL AVE,2804.0,1.0,1.0,1.0,0.0,Miami,2020-01-28,ICON BRICKELL NO TWO,Miami-Dade County,104.0,325000.0,495.0,23.0,Bay Front,2009.0,33131.0,-80.19679959999999,25.7553254
1556,Ocean Dr,2675.0,2.0,2.0,0.0,0.0,Hallandale Beach,2020-04-21,AVANT GARDE,Broward County,71.0,325000.0,2017.0,5.0,Intracoastal Front,1974.0,33009.0,-80.1311819,25.7779458
134,18th St,2386.0,1.0,1.0,1.0,1.0,Miami,2020-02-28,ARIA ON THE BAY,Miami-Dade County,104.0,325000.0,488.0,16.0,Bay Front,2018.0,33132.0,-97.335698,37.718823
87,174th St,2339.0,2.0,2.0,1.0,0.0,Sunny Isles Beach,2019-12-09,Winston Tower 400,Miami-Dade County,347.0,325000.0,231.0,6.0,Ocean Access,1974.0,33160.0,-73.8878092,40.8374448
118,188th St,3252.0,1.0,2.0,3.0,0.0,Aventura,2020-01-07,ARTECH RESIDENCES AT AVEN,Miami-Dade County,0.0,325000.0,2950.0,4.0,Canal Front,2008.0,33180.0,-73.7805014,40.7277699
1433,Ocean Blvd,3133.0,2.0,2.0,1.0,0.0,Pompano Beach,2020-03-10,Pompano Atlantis,Broward County,11.0,325000.0,1000.0,8.0,Ocean Front,1973.0,33062.0,-78.86726479999999,33.70369960000001
221,31st Ct,3088.0,3.0,2.0,1.0,1.0,Aventura,2019-12-23,BISCAYNE COVE CONDOMINIUM,Miami-Dade County,24.0,325000.0,18181.0,7.0,Lake Front,1981.0,33160.0,-82.675055,27.879145
1788,Towerside Ter,2998.0,2.0,2.0,1.0,0.0,Miami,2020-03-16,THE TOWERS OF QUAYSIDE,Miami-Dade County,55.0,325000.0,4000.0,19.0,Bay Front,1982.0,33138.0,-80.1687553,25.8725461
111,185th St,3098.0,3.0,2.0,2.0,0.0,Aventura,2019-12-18,AVENTI AT AVENTURA CONDO,Miami-Dade County,30.0,325000.0,2801.0,1.0,Canal Front,2001.0,33180.0,-122.2816247,47.4366524
1103,Federal Hwy,2829.0,2.0,2.0,0.0,0.0,Deerfield Beach,2020-03-16,River House,Broward County,186.0,325000.0,390.0,1.0,Canal Front,1979.0,33441.0,-80.2467281,27.187524600000003
716,Brickell Key Dr,2792.0,2.0,2.0,1.0,0.0,Miami,2020-03-20,Brickell Key One Condo,Miami-Dade County,27.0,325000.0,520.0,16.0,Bay Front,1982.0,33131.0,-80.18539229999999,25.7673974
49,14th Ct,3287.0,3.0,2.0,1.0,1.0,Pembroke Pines,2020-03-25,park crossing,Broward County,0.0,325000.0,15457.0,1.0,Canal Front,1998.0,33028.0,-80.117267,26.14573
184,25th Rd,2604.0,2.0,2.0,1.0,0.0,Miami,2020-03-12,BRICKELL 25,Miami-Dade County,112.0,325000.0,145.0,9.0,Bay Front,1970.0,33129.0,-95.8512259,36.127099
483,Bayshore Dr,2473.0,2.0,2.0,1.0,0.0,Miami,2020-01-23,1800 CLUB CONDO,Miami-Dade County,47.0,325000.0,1800.0,16.0,Bay Front,2007.0,33132.0,-81.7704,26.128629999999998
287,47th Mnr,3210.0,3.0,2.0,1.0,1.0,Miramar,2019-12-20,Regalo,Broward County,33.0,325000.0,16286.0,1.0,Lake Front,2004.0,33027.0,-80.3626833,25.9707615
290,48th St,3134.0,3.0,2.0,1.0,1.0,Miramar,2019-12-31,Regalo,Broward County,28.0,325000.0,16379.0,1.0,Lake Front,2003.0,33027.0,-95.9851456,41.261044299999995
382,91 Ct,3222.0,3.0,2.0,1.0,1.0,Miami,2020-05-26,Turquesa,Miami-Dade County,88.0,325000.0,18340.0,1.0,Lagoon Front,2017.0,33018.0,-72.76904640000001,41.5316713
27,127th Ln,2840.0,3.0,2.0,1.0,0.0,Parkland,2020-02-28,Cypress Pointe @Heron Ba,Broward County,127.0,325000.0,8248.0,2.0,Lake Front,2007.0,33076.0,-112.33569969999999,33.4795327
900,Collins Ave,2945.0,2.0,2.0,1.0,0.0,Miami Beach,2020-01-16,ROYAL EMBASSY CONDO,Miami-Dade County,98.0,325000.0,5750.0,5.0,Intracoastal Front,1968.0,33140.0,-80.1210954,25.8632138
1733,Quayside Ter,2298.0,3.0,2.0,1.0,0.0,Miami,2020-01-31,TOWERS OF QUAYSIDE,Miami-Dade County,266.0,325000.0,1000.0,12.0,Intracoastal Front,1981.0,33138.0,-80.1706405,25.873746399999998
173,22 St,3162.0,2.0,2.0,2.0,0.0,Miami,2020-04-29,Keystone Villas II,Miami-Dade County,163.0,325000.0,3530.0,8.0,Other Waterfront,2007.0,33145.0,-95.8510132,36.1316109
740,Claughton Island Dr,3054.0,2.0,2.0,1.0,0.0,Miami,2020-02-18,Isola Condominium,Miami-Dade County,43.0,323500.0,770.0,8.0,Bay Front,1990.0,33131.0,-80.1847527,25.765627399999996
74,164th Ct,2990.0,3.0,2.0,1.0,1.0,Miami,2020-04-07,LAGO MAR VILLAS II,Miami-Dade County,10.0,323500.0,7488.0,1.0,Lake Front,1998.0,33193.0,-122.1206278,47.7088591
333,66th St,3253.0,3.0,2.0,1.0,0.0,Doral,2020-01-31,DORAL ISLES CAPTIVA,Miami-Dade County,21.0,323000.0,10730.0,1.0,Lake Front,1998.0,33178.0,-82.7286555,27.839790700000002
1420,Ocean,3091.0,2.0,2.0,1.0,0.0,Hollywood,2020-03-10,BRITANNIA AT QUADOMAIN CO,Broward County,82.0,323000.0,2401.0,5.0,Ocean Front,1980.0,33019.0,-95.75898000000001,36.192873999999996
162,1st Street,2459.0,2.0,1.0,1.0,0.0,Miami,2019-12-19,CENTRO CONDO,Miami-Dade County,208.0,322500.0,151.0,32.0,Bay Front,2016.0,33131.0,-77.3871087,37.308795700000005
198,27th street,2983.0,4.0,2.0,1.0,1.0,Margate,2020-02-14,Celebration Pointe,Broward County,159.0,322000.0,5423.0,1.0,Lake Front,2019.0,33063.0,-87.6133333,41.8441667
361,79th St Cswy,1995.0,2.0,2.0,2.0,1.0,North Bay Village,2020-03-17,The Bridgewater,Miami-Dade County,1053.0,321800.0,1881.0,7.0,Bay Front,2006.0,33141.0,-80.1540449,25.8486205
159,1st Ct,2943.0,2.0,2.0,1.0,0.0,Miami,2020-02-19,NEO VERTIKA,Miami-Dade County,48.0,320000.0,690.0,31.0,River Front,2006.0,33130.0,-72.84934890000001,41.4402283
1753,Springside Dr,3031.0,3.0,2.0,0.0,0.0,Weston,2020-02-21,Village Homes,Broward County,8.0,320000.0,1550.0,1.0,Lake Front,1988.0,33326.0,-80.36957509999999,26.1010503
255,36th St,2793.0,2.0,2.0,2.0,0.0,Miami,2020-04-17,CHARTER CLUB CONDO,Miami-Dade County,31.0,320000.0,600.0,6.0,Bay Front,1973.0,33137.0,-95.9757024,36.1116294
256,36th St,3083.0,2.0,2.0,1.0,0.0,Fort Lauderdale,2019-12-30,Coral Ridge Towers North,Broward County,19.0,320000.0,3200.0,15.0,Intracoastal Front,1963.0,33308.0,-95.9757024,36.1116294
196,27th Ct,3226.0,3.0,2.0,1.0,1.0,Margate,2019-12-16,Horizon at Celebration P.,Broward County,43.0,320000.0,5472.0,1.0,Lake Front,2018.0,33063.0,-95.88671109999999,36.1227684
0,1 St  Ct,2330.0,2.0,2.0,1.0,1.0,Miami,2019-12-12,Neo vertika Condo,Miami-Dade County,182.0,320000.0,690.0,23.0,River Front,2006.0,33130.0,-72.9265626,41.3583845
1594,Ocean Dr,2949.0,1.0,1.0,1.0,0.0,Hallandale Beach,2020-02-12,PARKER PLAZA,Broward County,736.0,320000.0,2030.0,7.0,Ocean Front,1970.0,33009.0,-80.1311819,25.7779458
463,Bayshore Dr,2935.0,2.0,2.0,1.0,0.0,Miami,2019-12-30,CITE CONDOMINIUMS,Miami-Dade County,82.0,320000.0,2000.0,4.0,Other Waterfront,2004.0,33137.0,-81.7704,26.128629999999998
1037,Country Club Dr,2586.0,2.0,2.0,1.0,0.0,Aventura,2019-12-20,Terraces at Turnberry,Miami-Dade County,139.0,320000.0,20191.0,8.0,Intracoastal Front,1983.0,33180.0,-96.0031662,36.171711
1515,Ocean Blvd,3125.0,2.0,2.0,0.0,0.0,Pompano Beach,2020-01-24,EMERALD TOWERS,Broward County,63.0,320000.0,1401.0,3.0,Intracoastal Front,1972.0,33062.0,-78.86726479999999,33.70369960000001
734,Cascada Cir,3065.0,2.0,2.0,2.0,1.0,Cooper City,2020-02-11,CASCADA AT MONTERRA,Broward County,45.0,320000.0,4055.0,1.0,Lake Front,2011.0,33024.0,-80.253489,26.042445
731,Cascada Cir,2841.0,3.0,2.0,2.0,1.0,Cooper City,2020-01-31,CASCADA AT MONTERRA,Broward County,141.0,320000.0,4155.0,1.0,Lake Front,2011.0,33024.0,-80.253489,26.042445
71,162nd Way,3224.0,3.0,2.0,1.0,1.0,Pembroke Pines,2020-03-16,Antigua Home Owner Asso.,Broward County,9.0,320000.0,2372.0,2.0,Canal Front,1997.0,33028.0,-122.06522140000001,47.458166600000006
1792,Treasure Dr,2947.0,2.0,2.0,1.0,0.0,North Bay Village,2020-02-13,THE GRANDVIEW PALACE COND,Miami-Dade County,69.0,320000.0,7601.0,20.0,Bay Front,1987.0,33141.0,-80.15050759999998,25.8446367
672,Brickell Ave,3170.0,1.0,1.0,2.0,0.0,Miami,2020-02-28,SKYLINE ON BRICKELL,Miami-Dade County,19.0,320000.0,2101.0,19.0,Ocean Front,2004.0,33129.0,-80.19679959999999,25.7553254
1217,Hallandale Beach Blvd,2247.0,2.0,2.0,1.0,0.0,Hallandale Beach,2019-12-30,BEACHWALK,Broward County,87.0,320000.0,2602.0,20.0,Intracoastal Front,2013.0,33009.0,-80.1630779,25.985111
152,192nd St,2764.0,2.0,2.0,1.0,0.0,Aventura,2019-12-16,MYSTIC POINTE VIEW,Miami-Dade County,92.0,320000.0,3400.0,17.0,Intracoastal Front,1991.0,33180.0,-122.19708600000001,47.43038370000001
949,Collins Ave,2696.0,1.0,1.0,0.0,0.0,Sunny Isles Beach,2020-04-24,M RESORT RESIDENCES,Miami-Dade County,24.0,320000.0,18683.0,18.0,Ocean Front,2005.0,33160.0,-80.1210954,25.8632138
368,7th Ct,3182.0,3.0,2.0,1.0,1.0,Pembroke Pines,2019-12-31,Towngate,Broward County,46.0,320000.0,15118.0,1.0,Lake Front,1996.0,33028.0,-72.97901540000001,41.8324473
1393,Mystic Pointe Dr,3195.0,2.0,2.0,1.0,0.0,Aventura,2020-05-15,MYSTIC POINTE,Miami-Dade County,179.0,320000.0,3600.0,8.0,Bay Front,1988.0,33180.0,-80.12930659999999,25.953573199999997
329,61st Ter,3310.0,3.0,2.0,1.0,0.0,Parkland,2020-03-31,CARRIAGE HOMES AT TERRAMA,Broward County,11.0,320000.0,7525.0,1.0,Canal Front,1991.0,33067.0,-94.5994804,39.0163879
356,75th St,3160.0,4.0,2.0,1.0,1.0,Miami,2020-01-23,LAGO Mar,Miami-Dade County,87.0,320000.0,16236.0,1.0,Lake Front,1996.0,33193.0,-88.0160522,42.5678998
1368,Miami Ave,3273.0,2.0,2.0,1.0,0.0,Miami,2020-04-13,WIND BY NEO,Miami-Dade County,74.0,320000.0,350.0,36.0,River Front,2008.0,33130.0,-80.2022561,25.7531518
272,3rd St,2805.0,2.0,2.0,1.0,0.0,Miami,2020-03-24,IVY CONDO,Miami-Dade County,249.0,319000.0,90.0,32.0,River Front,2008.0,33130.0,-95.95179,36.156653000000006
1254,Hillsboro Mile,2871.0,2.0,2.0,0.0,0.0,Hillsboro Beach,2020-03-03,OCEAN HILLSBORO CONDO,Broward County,177.0,318000.0,1069.0,2.0,Ocean Front,1966.0,33062.0,-80.0797901,26.2828521
284,47th Ct,3143.0,3.0,2.0,1.0,1.0,Miramar,2020-03-18,REGALO,Broward County,91.0,318000.0,16473.0,1.0,Lake Front,2004.0,33027.0,-73.087749,41.60322070000001
100,18 Street,1776.0,1.0,1.0,1.0,1.0,Miami,2020-02-07,ARIA ON THE BAY CONDO,Miami-Dade County,239.0,317000.0,488.0,29.0,Other Waterfront,2018.0,33132.0,-73.9978777,40.7410695
25,126,3303.0,3.0,3.0,1.0,0.0,Sunrise,2020-03-05,ALLEGRO,Broward County,5.0,317000.0,1397.0,1.0,Lake Front,1992.0,33323.0,-81.6320636,28.3477207
1034,Country Club Dr,3394.0,1.0,1.0,0.0,0.0,Aventura,2020-03-25,Yacht Club Of Aventura,Miami-Dade County,391.0,317000.0,19701.0,6.0,Canal Front,1994.0,33180.0,-96.0031662,36.171711
101,18 Street,1775.0,1.0,1.0,1.0,1.0,Miami,2020-02-07,ARIA ON THE BAY CONDO,Miami-Dade County,242.0,317000.0,488.0,33.0,Bay Front,2018.0,33132.0,-73.9978777,40.7410695
305,54th Ave,3370.0,3.0,2.0,2.0,1.0,Margate,2020-02-21,Horizon at Celebration P.,Broward County,59.0,316900.0,2733.0,1.0,Lake Front,2019.0,33063.0,-82.662599,27.719219
294,49th Ct,3353.0,3.0,2.0,1.0,1.0,Miramar,2020-03-10,Somerset Cove at Vizcaya,Broward County,26.0,316000.0,12953.0,1.0,Canal Front,1999.0,33027.0,-87.74819140000001,41.8591002
1158,Galt Ocean Dr,3232.0,1.0,1.0,1.0,1.0,Fort Lauderdale,2020-05-05,REGENCY TOWER SOUTH,Broward County,42.0,316000.0,3750.0,14.0,Ocean Front,1970.0,33308.0,-80.0985962,26.1747161
1331,Jefferson Ave,2693.0,2.0,2.0,1.0,0.0,Miami Beach,2020-04-30,JEFFERSON VILLAS,Miami-Dade County,126.0,315500.0,1840.0,1.0,Canal Front,1979.0,33139.0,-77.46520290000001,43.090749
1365,Lincoln Rd,3516.0,0.0,1.0,1.0,0.0,Miami Beach,2019-12-04,Decoplage,Miami-Dade County,3.0,315000.0,100.0,14.0,Ocean Front,1965.0,33139.0,-80.1365814,25.790666899999998
1096,Emerald Oaks Dr,3227.0,3.0,2.0,1.0,0.0,Hollywood,2020-03-06,Emerald Oaks,Broward County,71.0,315000.0,3529.0,1.0,Lake Front,1987.0,33021.0,-95.57378990000001,29.944570399999996
1375,Miami Ave,2892.0,2.0,2.0,1.0,0.0,Miami,2020-02-13,The Wind Condo,Miami-Dade County,359.0,315000.0,350.0,12.0,River Front,2008.0,33130.0,-80.2022561,25.7531518
1791,Treasure Dr,3337.0,2.0,2.0,1.0,0.0,North Bay Village,2020-03-24,THE GRANDVIEW PALACE COND,Miami-Dade County,2.0,315000.0,7601.0,21.0,Bay Front,1987.0,33141.0,-80.15050759999998,25.8446367
1743,Riverview Rd,2837.0,2.0,2.0,0.0,0.0,Deerfield Beach,2020-02-28,HILLSBORO LANDINGS 2,Broward County,35.0,315000.0,1629.0,8.0,River Front,1975.0,33441.0,-84.4351723,33.8996939
1841,West Ave,2873.0,1.0,1.0,0.0,0.0,Miami Beach,2020-03-10,Mondrian,Miami-Dade County,98.0,315000.0,1100.0,9.0,Bay Front,2008.0,33139.0,-94.16546170000001,36.06807020000001
1835,West Ave,2608.0,1.0,1.0,1.0,1.0,Miami Beach,2020-01-03,Mondrian South Beach,Miami-Dade County,141.0,315000.0,1100.0,4.0,Other Waterfront,2008.0,33139.0,-94.16546170000001,36.06807020000001
42,143rd Ave,3373.0,3.0,2.0,0.0,1.0,Pembroke Pines,2020-03-16,PEMBROKE CAY CONDO,Broward County,9.0,315000.0,1081.0,1.0,Canal Front,2007.0,33027.0,-82.79629,27.797046
730,Buchanan St,2859.0,1.0,1.0,1.0,1.0,Hollywood,2020-05-19,Crystal Towers,Broward County,385.0,315000.0,322.0,14.0,Ocean Access,1971.0,33019.0,-77.027466,38.946123
72,164th Ct,3328.0,3.0,2.0,1.0,1.0,Miami,2020-02-10,Lake Avila at Lago Mar,Miami-Dade County,21.0,315000.0,7066.0,1.0,Lake Front,2001.0,33193.0,-122.1206278,47.7088591
642,Brickell Ave,3360.0,1.0,1.0,1.0,0.0,Miami,2019-12-03,SKYLINE ON BRICKELL,Miami-Dade County,57.0,315000.0,2101.0,16.0,Bay Front,2004.0,33129.0,-80.19679959999999,25.7553254
258,36th St,2879.0,2.0,2.0,1.0,1.0,Miami,2020-02-21,BLUE CONDOMINIUM,Miami-Dade County,0.0,315000.0,601.0,14.0,Bay Front,2005.0,33137.0,-95.9757024,36.1116294
476,Bayshore Dr,3022.0,2.0,2.0,1.0,0.0,Miami,2020-02-21,Cite on the Bay,Miami-Dade County,129.0,315000.0,2000.0,2.0,Bay Front,2004.0,33137.0,-81.7704,26.128629999999998
394,99TH WY,3372.0,3.0,2.0,2.0,1.0,Miramar,2020-04-27,MIRABELLA,Broward County,67.0,315000.0,2501.0,1.0,Lake Front,2007.0,33025.0,-122.6345189,46.9436099
386,96th Ct,3257.0,3.0,2.0,0.0,0.0,Miami,2019-12-20,Grand Canal Homes,Miami-Dade County,54.0,315000.0,326.0,1.0,Canal Front,1979.0,33174.0,-80.5246335,27.7452245
140,18th St,3045.0,2.0,2.0,2.0,0.0,Miami,2020-03-03,1800 Biscayne Plaza,Miami-Dade County,98.0,315000.0,275.0,16.0,Bay Front,2005.0,33132.0,-97.335698,37.718823
324,5th St,2988.0,1.0,1.0,1.0,1.0,Miami,2020-02-28,BRICKELL ON THE RIVER,Miami-Dade County,84.0,315000.0,31.0,27.0,River Front,2006.0,33131.0,-95.992825,36.150813
153,194th Ln,3211.0,3.0,2.0,1.0,1.0,Miami,2019-12-30,AVENTURA ISLES,Miami-Dade County,44.0,315000.0,349.0,1.0,Lake Front,2015.0,33179.0,-80.2899084,25.9487738
1428,Ocean Blvd,3064.0,2.0,2.0,1.0,0.0,Fort Lauderdale,2020-03-23,BERKLEY SOUTH,Broward County,168.0,314000.0,3015.0,5.0,Ocean Access,1975.0,33308.0,-78.86726479999999,33.70369960000001
1680,Pasa Verde Ln,3446.0,2.0,2.0,1.0,0.0,Weston,2020-04-16,SAN MATEO,Broward County,3.0,314000.0,2128.0,1.0,Lake Front,2000.0,33327.0,-80.42239620000001,26.1325188
667,Brickell Ave,3245.0,1.0,1.0,1.0,1.0,Miami,2020-02-18,Brickell Place Condo,Miami-Dade County,103.0,313000.0,1901.0,21.0,Bay Front,1975.0,33129.0,-80.19679959999999,25.7553254
1558,Ocean Dr,3352.0,2.0,2.0,2.0,0.0,Hollywood,2020-03-23,QUADOMAIN TOWER,Broward County,62.0,312000.0,2201.0,21.0,Intracoastal Front,1974.0,33019.0,-80.1311819,25.7779458
150,191st St,3015.0,2.0,2.0,1.0,0.0,Aventura,2020-04-27,PARC CENTRAL,Miami-Dade County,28.0,310000.0,3300.0,17.0,Other Waterfront,1990.0,33180.0,-73.932621,40.856419700000004
1431,Ocean Blvd,2832.0,2.0,2.0,1.0,0.0,Pompano Beach,2020-05-14,Silver Thatch,Broward County,81.0,310000.0,531.0,16.0,Ocean Front,1977.0,33062.0,-78.86726479999999,33.70369960000001
639,Brickell Ave,3250.0,1.0,1.0,1.0,0.0,Miami,2020-04-17,500 Brickell Condo,Miami-Dade County,9.0,310000.0,500.0,26.0,Bay Front,2008.0,33131.0,-80.19679959999999,25.7553254
676,Brickell Bay Dr,3151.0,2.0,2.0,1.0,0.0,Miami,2019-12-30,Brickell Bay Tower,Miami-Dade County,152.0,310000.0,1408.0,4.0,Bay Front,1964.0,33131.0,-80.1898079,25.7629285
733,Cascada Cir,3409.0,2.0,2.0,2.0,0.0,Cooper City,2020-03-06,Cascada at Monterra,Broward County,102.0,310000.0,4091.0,1.0,Lake Front,2011.0,33024.0,-80.253489,26.042445
737,Cascada Cir,3468.0,2.0,2.0,2.0,0.0,Cooper City,2020-03-23,CASCADA AT MONTERRA,Broward County,26.0,310000.0,4177.0,2.0,Lake Front,2012.0,33024.0,-80.253489,26.042445
1839,West Ave,2889.0,1.0,1.0,1.0,0.0,Miami Beach,2020-02-21,Waverly At South Beach,Miami-Dade County,27.0,310000.0,1330.0,20.0,Bay Front,2001.0,33139.0,-94.16546170000001,36.06807020000001
985,Collins Ave,3084.0,1.0,1.0,2.0,0.0,Bal Harbour,2019-12-27,The Plaza of Bal Harbour,Miami-Dade County,168.0,310000.0,10185.0,11.0,Ocean Front,1965.0,33154.0,-80.1210954,25.8632138
36,132nd Ct Cir,3335.0,3.0,2.0,2.0,0.0,Miami,2020-03-09,KENDALL SPRINGS,Miami-Dade County,178.0,310000.0,6435.0,1.0,Canal Front,1989.0,33183.0,-80.4091007,25.7078528
73,164th Ct,3460.0,3.0,2.0,1.0,1.0,Miami,2020-03-11,INTERLAKEN,Miami-Dade County,154.0,310000.0,4236.0,1.0,Lake Front,2013.0,33185.0,-122.1206278,47.7088591
1044,Country Club Dr,3043.0,2.0,2.0,1.0,0.0,Aventura,2020-02-28,YACHT CLUB AT AVENTURA,Miami-Dade County,86.0,310000.0,19555.0,1.0,Canal Front,1994.0,33180.0,-96.0031662,36.171711
1119,Flamingo Rd,2921.0,3.0,3.0,0.0,0.0,Sunrise,2019-12-14,TAO SAWGRASS,Broward County,120.0,310000.0,2641.0,10.0,Lake Front,2009.0,33323.0,-80.315465,26.099013
372,7th St,3450.0,3.0,2.0,1.0,1.0,Pompano Beach,2020-03-26,Orchid Grove,Broward County,6.0,310000.0,247.0,1.0,Lake Front,2013.0,33060.0,-95.999657,36.147993
1462,Ocean Blvd,3473.0,2.0,2.0,1.0,0.0,Pompano Beach,2020-04-23,Silver Thatch,Broward County,30.0,310000.0,525.0,4.0,Ocean Front,1977.0,33062.0,-78.86726479999999,33.70369960000001
316,5th Ave,3150.0,1.0,1.0,1.0,0.0,Fort Lauderdale,2020-02-06,Nu River Landing,Broward County,40.0,310000.0,511.0,24.0,River Front,2005.0,33301.0,-73.9656177,40.7744146
307,57th Ct,3480.0,3.0,2.0,1.0,1.0,Coral Springs,2020-03-25,The Fairways,Broward County,5.0,310000.0,12548.0,2.0,Canal Front,1999.0,33076.0,-87.7673887,41.843632
1557,Ocean Dr,3076.0,1.0,1.0,0.0,1.0,Hollywood,2020-03-16,Sian Ocean Residences,Broward County,107.0,310000.0,4001.0,10.0,Bay Front,1970.0,33019.0,-80.1311819,25.7779458
1417,Oaks Clubhouse Dr,3205.0,3.0,2.0,0.0,1.0,Pompano Beach,2019-12-02,PACC 6,Broward County,11.0,308000.0,3900.0,3.0,Other Waterfront,1977.0,33069.0,-80.1771579,26.220891100000003
1840,West Ave,3537.0,1.0,1.0,0.0,0.0,Miami Beach,2019-12-20,Mondrian,Miami-Dade County,59.0,307500.0,1100.0,6.0,Bay Front,2008.0,33139.0,-94.16546170000001,36.06807020000001
1854,West Ave,3249.0,0.0,1.0,1.0,0.0,Miami Beach,2020-03-12,Mondrian,Miami-Dade County,528.0,307000.0,1100.0,8.0,Bay Front,2008.0,33139.0,-94.16546170000001,36.06807020000001
246,34th St,2822.0,2.0,2.0,0.0,0.0,Fort Lauderdale,2020-03-05,Coral Ridge Towers,Broward County,50.0,306043.0,3233.0,11.0,Intracoastal Front,1962.0,33308.0,-73.9946697,40.752705299999995
37,132nd Ct Cir,3165.0,3.0,2.0,0.0,0.0,Miami,2020-02-27,Promenade on the Lake,Miami-Dade County,133.0,305000.0,6519.0,0.0,Lake Front,1989.0,33183.0,-80.4091007,25.7078528
1225,Harbor Island Dr,3482.0,2.0,2.0,2.0,0.0,North Bay Village,2020-03-19,360,Miami-Dade County,3.0,305000.0,7900.0,6.0,Bay Front,2007.0,33141.0,-117.89732240000002,33.6110349
1859,West Ave,3455.0,1.0,1.0,1.0,1.0,Miami Beach,2020-03-06,Mirador North,Miami-Dade County,48.0,305000.0,1200.0,10.0,Bay Front,1965.0,33139.0,-94.16546170000001,36.06807020000001
649,Brickell Ave,2999.0,1.0,1.0,1.0,0.0,Miami,2019-12-27,SKYLINE ON BRICKELL,Miami-Dade County,450.0,305000.0,2101.0,33.0,Bay Front,2004.0,33129.0,-80.19679959999999,25.7553254
1822,West Ave,3484.0,1.0,1.0,1.0,1.0,Miami Beach,2020-04-06,Bayview Terr Condo,Miami-Dade County,44.0,305000.0,1228.0,10.0,Bay Front,1971.0,33139.0,-94.16546170000001,36.06807020000001
440,Bay Rd,3423.0,2.0,2.0,1.0,0.0,Sunny Isles Beach,2020-05-05,Porto Bellagio,Miami-Dade County,21.0,305000.0,17150.0,4.0,Canal Front,2003.0,33160.0,-83.97495550000001,43.4835711
95,17th Mnr,3309.0,3.0,2.0,1.0,0.0,Davie,2020-04-21,Village at Harmony Lake,Broward County,46.0,305000.0,11177.0,1.0,Lake Front,1997.0,33324.0,-80.3136548,26.024502399999996
491,Bayshore Dr,3266.0,1.0,1.0,1.0,1.0,Miami,2020-04-27,THE GRAND FKA VENETIA,Miami-Dade County,94.0,305000.0,1717.0,24.0,Bay Front,1986.0,33132.0,-81.7704,26.128629999999998
1807,University Dr,3478.0,3.0,2.0,1.0,1.0,Plantation,2020-03-24,DAHLIA,Broward County,24.0,305000.0,632.0,1.0,Lake Front,1990.0,33324.0,-95.92693809999999,36.104310399999996
538,Biscayne Blvd,2402.0,2.0,2.0,1.0,1.0,Miami,2020-03-18,Jockey Club III,Miami-Dade County,410.0,305000.0,11113.0,3.0,Bay Front,1982.0,33181.0,-80.1694305,25.8758273
330,61st Ter,3341.0,3.0,2.0,1.0,0.0,Parkland,2020-03-10,Carriage Homes at Terrama,Broward County,28.0,305000.0,7525.0,2.0,Lake Front,1991.0,33067.0,-94.5994804,39.0163879
328,5th St,3324.0,2.0,2.0,1.0,0.0,Miami,2020-01-17,BRICKELL ON THE RIVER S,Miami-Dade County,34.0,305000.0,41.0,4.0,River Front,2006.0,33131.0,-95.992825,36.150813
1814,Veracruz Ln,3376.0,2.0,2.0,1.0,1.0,Weston,2020-05-08,San Sebastian,Broward County,6.0,305000.0,1390.0,1.0,Lake Front,1996.0,33327.0,-80.4022733,26.1338296
2,103rd Ave,3393.0,3.0,2.0,1.0,1.0,Miami,2020-03-20,Sunset Park Town Homes,Miami-Dade County,108.0,303333.0,8602.0,1.0,Canal Front,1968.0,33173.0,-122.1648095,37.7416984
904,Collins Ave,3517.0,1.0,1.0,1.0,0.0,Bal Harbour,2020-03-12,THE PLAZA OF BAL HARBOUR,Miami-Dade County,6.0,303000.0,10185.0,10.0,Ocean Front,1965.0,33154.0,-80.1210954,25.8632138
1867,Yacht Club Dr,3053.0,2.0,2.0,1.0,0.0,Aventura,2020-04-30,Harborside,Miami-Dade County,33.0,303000.0,3640.0,12.0,Canal Front,1991.0,33180.0,-95.030865,29.558926
1821,West Ave,3384.0,1.0,1.0,1.0,1.0,Miami Beach,2020-04-24,BAYVIEW TERR CONDO,Miami-Dade County,129.0,301500.0,1228.0,15.0,Bay Front,1971.0,33139.0,-94.16546170000001,36.06807020000001
908,Collins Ave,3515.0,2.0,2.0,1.0,0.0,Sunny Isles Beach,2019-12-06,SOLE ON THE OCEAN,Miami-Dade County,38.0,301000.0,17315.0,20.0,Ocean Access,2007.0,33160.0,-80.1210954,25.8632138
1747,Sharpecroft Ct,3486.0,3.0,2.0,0.0,0.0,Miami Lakes,2019-12-20,LOCH LOMOND WEST,Miami-Dade County,5.0,300000.0,6971.0,1.0,Lake Front,1971.0,33014.0,-80.3139868,25.9143693
